"","MES","BARRIO","A�O_2017_PRED","A�O_2018_PRED"
"191","02","El Salvador",1.67810026385224,1.5197889182058
"192","02","El Velódromo",1.76785714285714,1.51785714285714
"193","02","Enciso",1.96220472440945,1.91085271317829
"194","02","Estación Villa",12.4657214201926,12.0494971240558
"195","02","Fátima",9.31954637227693,9.23454827523244
"196","02","Facultad de Minas U. Nacional",6.05999748404751,5.85205979158334
"197","02","Ferrini",1.45145018915511,1.40479192938209
"198","02","Florida Nueva",10.670775245238,10.5697399150016
"199","02","Francisco Antonio Zea",1.45145018915511,1.40479192938209
"200","02","Gerona",1.43852978453739,1.42458808618504
"201","02","Girardot",9.24032499398638,8.85297827649454
"202","02","Guayabal",24.6925927147071,23.8131009833084
"203","02","Guayaquil",38.743539299223,37.4214587683509
"204","02","Héctor Abad Gómez",9.31803255159882,8.95999854922262
"205","02","Jesús Nazareno",20.0605050893525,19.3536279879479
"206","02","Kennedy",5.84574010738101,5.78130194699734
"207","02","La Aguacatala",19.085001858808,18.5780936824581
"208","02","La Alpujarra",13.8325423957266,13.4424305239795
"209","02","La América",3.02302715370116,2.95086351826379
"210","02","La Candelaria",60.2906107981469,58.870293411637
"211","02","La Castellana",4.29629790238174,4.14933626591687
"212","02","La Colina",1.61567164179104,1.53731343283582
"213","02","La Esperanza",1.45145018915511,1.40479192938209
"214","02","La Floresta",1.45145018915511,1.40479192938209
"215","02","La Florida",3.00743261179082,2.88361205627549
"216","02","La Gloria",2.93180332713829,2.90440871398773
"217","02","La Libertad",2.78679504814305,2.67950481430536
"218","02","La Mansión",1.45145018915511,1.40479192938209
"219","02","La Pilarica",1.39339752407153,1.33975240715268
"220","02","López de Mesa",4.47487448552485,4.392150245627
"221","02","Las Acacias",12.3836893847122,11.8401378262642
"222","02","Las Brisas",11.997106317439,11.7338156959575
"223","02","Las Esmeraldas",1.48458149779736,1.50660792951542
"224","02","Las Granjas",6.31589820559002,6.21428106864118
"225","02","Las Lomas No.2",1.67810026385224,1.5197889182058
"226","02","Las Mercedes",1.45145018915511,1.40479192938209
"227","02","Las Palmas",2.96868053830623,2.93212577462726
"228","02","Laureles",15.1403489950499,14.3077709187848
"229","02","Lorena",4.7619477637332,4.50192499354685
"230","02","Loreto",7.55908091661645,7.28148236066417
"231","02","Los Ángeles",9.5734092636756,9.05745817004985
"232","02","Los Alcázares",1.67810026385224,1.5197889182058
"233","02","Los Alpes",3.3523163377193,3.49656235182551
"234","02","Los Balsos No.1",1.45145018915511,1.40479192938209
"235","02","Los Colores",16.1372070213065,15.4518437038339
"236","02","Los Conquistadores",43.709204673145,42.0033623007582
"237","02","Los Mangos",3.06712183094615,2.94210536221791
"238","02","Los Pinos",6.47340946688164,6.08065410088367
"239","02","Manila",12.6898194609011,12.0776312408227
"240","02","Manrique Central No. 1",8.14098748328285,8.04334949708857
"241","02","Manrique Central No. 2",1.82312925170068,1.6936170212766
"242","02","Manrique Oriental",5.76795899556138,5.67574035223524
"243","02","Miraflores",3.09861658551665,3.05046757863823
"244","02","Miranda",9.4955165150651,9.28165103839245
"245","02","Moravia",14.6401975903698,13.8787373176723
"246","02","Naranjal",34.4119863976666,33.1656476461592
"247","02","Nueva Villa de la Iguaná",1.45145018915511,1.40479192938209
"248","02","Oleoducto",1.39339752407153,1.33975240715268
"249","02","Palenque",1.67810026385224,1.5197889182058
"250","02","Parque Juan Pablo II",4.65970120677619,4.43211853603011
"251","02","Patio Bonito",8.76883983677851,8.40722245019379
"252","02","Pedregal",2.87705956907478,2.84917617237009
"253","02","Perpetuo Socorro",44.7057374246615,44.2789932963591
"254","02","Picacho",3.3015350877193,3.08363237639553
"255","02","Playón de Los Comuneros",1.45145018915511,1.40479192938209
"256","02","Popular",1.43852978453739,1.42458808618504
"257","02","Prado",20.5008673188029,19.494990355652
"258","02","Robledo",5.80978234900717,5.75076905065584
"259","02","Rosales",17.2407230181711,16.5804948417739
"260","02","San Benito",39.7630012146791,37.4922445294831
"261","02","San Bernardo",2.97673085740486,2.98558574048602
"262","02","San Diego",30.2541861267247,29.257058093768
"263","02","San Germán",4.29629790238174,4.14933626591687
"264","02","San Isidro",7.5448110949496,7.33475467425896
"265","02","San Javier No.1",1.53015075376884,1.50753768844221
"266","02","San Joaquín",4.3414301628476,4.23417194494923
"267","02","San Martín de Porres",1.43852978453739,1.42458808618504
"268","02","San Miguel",1.48458149779736,1.50660792951542
"269","02","San Pedro",5.10819479694434,5.41176757336453
"270","02","Santa Fé",34.5365689027175,34.2594284648916
"271","02","Santa Mónica",1.43852978453739,1.42458808618504
"272","02","Santa María de los Ángeles",5.85391687908921,5.62161017652328
"273","02","Santa María de Los Ángeles",1.39339752407153,1.33975240715268
"274","02","Santander",3.11663004838963,2.94437700439085
"275","02","Santo Domingo Savio No. 2",1.43852978453739,1.42458808618504
"276","02","Sevilla",10.9100478372866,10.8115208692815
"277","02","Suburbano La Loma",2.87705956907478,2.84917617237009
"278","02","Sucre",7.50016382265665,7.2701016614814
"279","02","Suramericana",15.7522542404106,15.3897805055272
"280","02","Tejelo",1.67810026385224,1.5197889182058
"281","02","Tenche",6.67310922539318,6.41099703684373
"282","02","Terminal de Transporte",31.1250230271826,29.6224928353949
"283","02","Toscana",5.0085528833565,4.88886538965094
"284","02","Tricentenario",12.2873170243993,12.1161831788352
"285","02","Trinidad",7.51504126328934,7.3410835040547
"286","02","U.D. Atanasio Girardot",2.8899799736925,2.82938001556714
"287","02","Universidad de Antioquia",4.74548527687441,4.5486515785049
"288","02","Universidad Nacional",17.3959101021019,16.3572382691756
"289","02","Villa Carlota",33.221664951593,32.431160981809
"290","02","Villa del Socorro",1.45145018915511,1.40479192938209
"291","02","Villa Flora",6.35749762829831,6.38865995012728
"292","02","Villa Guadalupe",1.39339752407153,1.33975240715268
"293","02","Villa Hermosa",1.43852978453739,1.42458808618504
"294","02","Villa Nueva",32.0943347951177,30.2709741845461
"295","03","",2.04858299595142,2.08130081300813
"296","03","Área de Expansión Pajarito",1.76785714285714,1.51785714285714
"297","03","Alejandría",1.45145018915511,1.40479192938209
"298","03","Alejandro Echavarría",6.75185292509202,6.36566593291161
"299","03","Alfonso López",13.1432593461298,12.5309033456478
"300","03","Aranjuez",2.84484771322663,2.74454433653478
"301","03","Aures No. 2",2.93603168695246,2.91139985889751
"302","03","B. Cerro  El Volador",1.45145018915511,1.40479192938209
"303","03","Barrio Caicedo",7.902900073774,7.62003223748659
"304","03","Barrio Colón",36.2664623809551,34.5131518655854
"305","03","Belén",26.1785408418164,25.7755677517856
"306","03","Belalcázar",2.78679504814305,2.67950481430536
"307","03","Berlin",5.61872235675197,5.44384530764309
"308","03","Bolivariana",7.61479856430908,7.42609191722212
"309","03","Bomboná No. 1",6.66115343814547,6.1119174900351
"310","03","Boston",23.2291053402909,22.8127079593624
"311","03","Boyacá",6.26994081064023,6.2007281291852
"312","03","Buenos Aires",3.06712183094615,2.94210536221791
"313","03","Cabecera San Antonio de Prado",18.0259950309739,17.1484781449235
"314","03","Calasanz",6.15340762533601,6.14368025277486
"315","03","Calle Nueva",9.3084539304705,9.19919792527418
"316","03","Campo Alegre",2.87705956907478,2.84917617237009
"317","03","Campo Amor",58.8898731856172,54.7279294995479
"318","03","Campo Valdés No. 1",13.3442065846836,12.539881840065
"319","03","Campo Valdés No. 2",1.48458149779736,1.50660792951542
"320","03","Caribe",58.8618922009783,56.1514621685209
"321","03","Carlos E. Restrepo",31.2303119787373,30.5679626557129
"322","03","Castilla",31.1948398916751,31.3005079751856
"323","03","Castropol",7.63569383548332,7.66569477454533
"324","03","Cementerio Universal",1.45145018915511,1.40479192938209
"325","03","Cerro Nutibara",4.31558935361217,4.27376425855513
"326","03","Corazón de Jesús",27.0698197747089,26.9861963988177
"327","03","Cristo Rey",16.7843212756359,15.678245777696
"328","03","Cuarta Brigada",7.44463216469269,7.02674197272965
"329","03","Cucaracho",6.75055523397403,6.40112350891329
"330","03","Diego Echavarría",1.39339752407153,1.33975240715268
"331","03","Doce de Octubre No.1",1.43852978453739,1.42458808618504
"332","03","Doce de Octubre No.2",1.53015075376884,1.50753768844221
"333","03","El Chagualo",21.0161810217346,19.980889834521
"334","03","El Diamante",9.17423929373777,9.2454233760389
"335","03","El Estadio",12.6826844178895,12.103026911695
"336","03","El Pinal",4.27045709314631,4.18892857952277
"337","03","El Poblado",8.28999399787298,8.09707505261128
"338","03","El Progreso",19.4885389490072,18.7911632365014
"339","03","El Raizal",1.45145018915511,1.40479192938209
"340","03","El Rincón",11.0028646305869,10.6588249046408
"341","03","El Salvador",4.83141102610284,4.77614004300016
"342","03","El Tesoro",6.60150179912516,6.18800238035854
"343","03","El Velódromo",5.72190728230141,5.59372050890486
"344","03","Enciso",1.4932735426009,1.47982062780269
"345","03","Estación Villa",9.45652262718051,9.15430879536888
"346","03","Fátima",8.71144518649855,8.02140846355948
"347","03","Facultad de Minas U. Nacional",10.6034075638086,10.2664947654908
"348","03","Ferrini",1.43852978453739,1.42458808618504
"349","03","Francisco Antonio Zea",2.90290037831021,2.80958385876419
"350","03","Gerona",2.84484771322663,2.74454433653478
"351","03","Girardot",9.43265171523772,8.83271929417038
"352","03","Granizal",3.02302715370116,2.95086351826379
"353","03","Guayabal",22.2663430212479,21.4037223066598
"354","03","Guayaquil",36.5936204570241,35.1797560675592
"355","03","Héctor Abad Gómez",6.44596239632821,6.28725773408357
"356","03","Jesús Nazareno",27.0144330851196,26.1191386046281
"357","03","Kennedy",12.9126353723863,12.4670739275815
"358","03","La Aguacatala",10.3974060870968,9.93754578632004
"359","03","La Alpujarra",7.39675439336524,7.10618296998075
"360","03","La América",11.4111475594623,11.278558405582
"361","03","La Candelaria",53.9277437466068,52.1661719651466
"362","03","La Colina",2.92354827784037,2.84729009559489
"363","03","La Esperanza",4.80413004838963,4.48414973166358
"364","03","La Floresta",4.35435056746532,4.21437578814628
"365","03","La Florida",5.97629790238174,5.74933626591687
"366","03","La Gloria",4.89575101762109,4.56709933392074
"367","03","La Milagrosa",4.36207806237776,4.27187818177994
"368","03","La Mota",1.58333333333333,1.64583333333333
"369","03","La Palma",2.84484771322663,2.74454433653478
"370","03","La Salle",4.69240729089732,4.71739322663365
"371","03","López de Mesa",7.7674427130553,7.68753990189767
"372","03","Las Acacias",8.48998603359351,8.0953249134954
"373","03","Las Brisas",9.11391865240232,8.79743729688348
"374","03","Las Granjas",7.99513424404104,7.8127450009763
"375","03","Las Lomas No.1",2.83192730860892,2.76434049333773
"376","03","Las Mercedes",1.61567164179104,1.53731343283582
"377","03","Las Palmas",5.03339752407153,4.82775240715268
"378","03","Las Playas",3.05420142632843,2.96190151902087
"379","03","Las Violetas",1.45145018915511,1.40479192938209
"380","03","Laureles",20.5843590238234,20.37629154241
"381","03","Lorena",8.14375187933578,7.77448236660876
"382","03","Los Ángeles",2.93180332713829,2.90440871398773
"383","03","Los Balsos No.2",1.39339752407153,1.33975240715268
"384","03","Los Colores",27.2910334948208,26.6175769485691
"385","03","Los Conquistadores",35.8356947339468,35.1267091213148
"386","03","Los Mangos",2.84484771322663,2.74454433653478
"387","03","Los Pinos",8.7862720854825,8.51641297221419
"388","03","Manila",16.9061509133164,16.5685538173023
"389","03","Manrique Central No. 1",1.67810026385224,1.5197889182058
"390","03","Manrique Central No. 2",7.6379570931463,7.3287013067955
"391","03","Manrique Oriental",9.28431089049119,8.83273419653198
"392","03","Miraflores",3.17208149779736,3.04638065678815
"393","03","Miranda",6.66755411255411,6.3142131242741
"394","03","Miravalle",1.45145018915511,1.40479192938209
"395","03","Moravia",5.26021262103544,4.93624754447765
"396","03","Naranjal",22.2566509924971,21.8276274140879
"397","03","Parque Juan Pablo II",4.47331330702583,4.47521334890047
"398","03","Patio Bonito",3.31712962962963,3.15088383838384
"399","03","Pedregal",4.98628305423436,4.68966426898568
"400","03","Perpetuo Socorro",39.2212169647907,39.310442095324
"401","03","Picacho",4.40083013586235,4.22336446342817
"402","03","Popular",1.53015075376884,1.50753768844221
"403","03","Prado",17.3180156570519,16.3410438924205
"404","03","Robledo",11.3263280693786,10.812721359025
"405","03","Rosales",11.8008596960655,11.9825814706053
"406","03","San Benito",42.7779785915286,40.0016815591399
"407","03","San Bernardo",4.92453266229739,4.64099271328756
"408","03","San Diego",37.6279685730055,36.3593393427087
"409","03","San Germán",7.975382550691,7.46282780181534
"410","03","San Isidro",10.163081804465,9.89129288660835
"411","03","San Javier No.1",2.98160094292395,2.9123296178243
"412","03","San Joaquín",1.43852978453739,1.42458808618504
"413","03","San Martín de Porres",2.84484771322663,2.74454433653478
"414","03","San Pedro",4.84667106667242,4.70757303495537
"415","03","Santa Fé",46.5053353860971,44.2779450492733
"416","03","Santa Inés",1.39339752407153,1.33975240715268
"417","03","Santa Mónica",1.53015075376884,1.50753768844221
"418","03","Santa María de los Ángeles",1.48458149779736,1.50660792951542
"419","03","Santa María de Los Ángeles",1.39339752407153,1.33975240715268
"420","03","Santo Domingo Savio No. 1",1.45145018915511,1.40479192938209
"421","03","Sevilla",16.3956087981733,15.9941732452307
"422","03","Sucre",2.87705956907478,2.84917617237009
"423","03","Suramericana",17.7575832347036,17.3017470715434
"424","03","Tejelo",6.33282127549911,6.06210056969433
"425","03","Tenche",3.16125466692867,2.85760955000983
"426","03","Terminal de Transporte",35.4491108888255,34.4279871721293
"427","03","Toscana",2.83192730860892,2.76434049333773
"428","03","Tricentenario",4.95108983176383,4.9551370225373
"429","03","Trinidad",5.80060784691515,5.69646626796498
"430","03","Universidad de Antioquia",7.92940645084428,7.68954641995019
"431","03","Universidad Nacional",16.9221309644565,16.069671842311
"432","03","Veinte de Julio",1.39339752407153,1.33975240715268
"433","03","Versalles No. 1",2.8899799736925,2.82938001556714
"434","03","Villa Carlota",25.5866973466528,24.942693372319
"435","03","Villa del Socorro",1.43852978453739,1.42458808618504
"436","03","Villa Flora",7.85491069804531,7.84001524623155
"437","03","Villa Guadalupe",1.45145018915511,1.40479192938209
"438","03","Villa Hermosa",2.90290037831021,2.80958385876419
"439","03","Villa Nueva",27.9310610185582,25.8348481413059
"440","04","Área de Expansión Pajarito",1.67810026385224,1.5197889182058
"441","04","Alejandro Echavarría",7.46102442805806,7.31529670325127
"442","04","Alfonso López",4.84210526315789,4.63157894736842
"443","04","Altamira",4.69511490650403,4.55976268961601
"444","04","Asomadera No. 1",1.45145018915511,1.40479192938209
"445","04","Asomadera No. 2",1.61567164179104,1.53731343283582
"446","04","Aures No. 2",1.43852978453739,1.42458808618504
"447","04","Barrio Caicedo",1.39339752407153,1.33975240715268
"448","04","Barrio Colón",38.3831940803244,38.3521393079509
"449","04","Barrio Colombia",5.99146310897106,5.99973135844365
"450","04","Belén",33.9071067398338,32.2269868934569
"451","04","Belalcázar",4.36207806237776,4.27187818177994
"452","04","Bello Horizonte",1.43852978453739,1.42458808618504
"453","04","Berlin",2.87705956907478,2.84917617237009
"454","04","Bolivariana",9.09721056079224,9.10647473864262
"455","04","Bomboná No. 1",3.39206712433257,3.20619731146047
"456","04","Boston",21.6686918225054,20.8066825910382
"457","04","Boyacá",1.39339752407153,1.33975240715268
"458","04","Buenos Aires",7.46046982342653,6.93015015038803
"459","04","Cabecera San Antonio de Prado",27.6381368898393,27.1285638696658
"460","04","Cabecera Urbana San Cristobal",3.05420142632843,2.96190151902087
"461","04","Calasanz",1.6140350877193,1.54385964912281
"462","04","Calle Nueva",18.574946605129,18.29179341219
"463","04","Campo Alegre",1.58333333333333,1.64583333333333
"464","04","Campo Amor",48.3482608396952,47.3153517758751
"465","04","Campo Valdés No. 1",12.4231022586485,11.7092397598779
"466","04","Campo Valdés No. 2",3.29786080319224,3.14355301411271
"467","04","Caribe",59.9969129741327,58.0427754479502
"468","04","Carlos E. Restrepo",38.1132319495613,37.2027277907371
"469","04","Castilla",36.3590971810705,35.2048244862813
"470","04","Castropol",5.89904913955507,5.70644585555564
"471","04","Centro Administrativo",1.39339752407153,1.33975240715268
"472","04","Cerro Nutibara",4.56808023754474,4.34916893377294
"473","04","Corazón de Jesús",30.65391923325,28.8799568381119
"474","04","Cristo Rey",22.1113650203999,21.2749141499751
"475","04","Cuarta Brigada",11.6032003144954,11.6757011659822
"476","04","Cucaracho",12.0431646014825,11.5888954795946
"477","04","Diego Echavarría",1.48458149779736,1.50660792951542
"478","04","Doce de Octubre No.1",1.45145018915511,1.40479192938209
"479","04","Doce de Octubre No.2",1.6140350877193,1.54385964912281
"480","04","El Chagualo",23.9975714667209,22.9069323839238
"481","04","El Danubio",1.39339752407153,1.33975240715268
"482","04","El Diamante",1.96,1.888
"483","04","El Estadio",9.81750450825991,9.28267026921267
"484","04","El Pinal",1.6140350877193,1.54385964912281
"485","04","El Poblado",9.62717172946286,9.33888544378041
"486","04","El Progreso",24.6232778568696,23.7525888746401
"487","04","El Rincón",8.86122303827046,8.71837396913159
"488","04","El Salvador",1.6140350877193,1.54385964912281
"489","04","El Tesoro",5.8844921808656,5.73278822864558
"490","04","Enciso",2.944723731756,2.88461255718478
"491","04","Estación Villa",11.6585273407491,11.2240456058721
"492","04","Fátima",4.33812125582753,4.22436496433747
"493","04","Facultad de Minas U. Nacional",7.86229265031546,7.59931370910458
"494","04","Florida Nueva",4.50565161548354,4.36669344840296
"495","04","Francisco Antonio Zea",1.39339752407153,1.33975240715268
"496","04","Girardot",8.57235138893322,8.06356937021893
"497","04","Granada",1.45145018915511,1.40479192938209
"498","04","Guayabal",14.7649839563332,14.8828055850214
"499","04","Guayaquil",39.4005331232464,39.9191788808429
"500","04","Héctor Abad Gómez",4.6548311212571,4.50537465869182
"501","04","Jesús Nazareno",21.4858661270902,21.1163056394415
"502","04","Kennedy",7.55171898851795,7.40406877060242
"503","04","La Aguacatala",22.0612146594006,21.1055086897466
"504","04","La Alpujarra",9.00607751190164,8.71360211876042
"505","04","La América",5.63715897902712,5.18677352544948
"506","04","La Candelaria",43.385681675268,43.3680541805493
"507","04","La Castellana",3.10898443573045,3.20324154178519
"508","04","La Colina",3.12955045300735,2.9245808475879
"509","04","La Esperanza",3.29377190564329,3.05710235104163
"510","04","La Floresta",1.45145018915511,1.40479192938209
"511","04","La Florida",5.13654734851373,4.62917321213415
"512","04","La Francia",1.39339752407153,1.33975240715268
"513","04","La Frontera",1.58333333333333,1.64583333333333
"514","04","La Gloria",2.8899799736925,2.82938001556714
"515","04","La Milagrosa",1.45145018915511,1.40479192938209
"516","04","La Pilarica",1.45145018915511,1.40479192938209
"517","04","La Pradera",1.43852978453739,1.42458808618504
"518","04","La Salle",1.67810026385224,1.5197889182058
"519","04","López de Mesa",6.69005355031959,6.27076845768117
"520","04","Las Acacias",12.1813062514441,12.1205374538203
"521","04","Las Brisas",1.96,1.888
"522","04","Las Granjas",6.23326009677926,5.8887540087817
"523","04","Las Lomas No.1",1.45145018915511,1.40479192938209
"524","04","Las Palmas",3.2605788198605,3.3574946320848
"525","04","Las Playas",1.43852978453739,1.42458808618504
"526","04","Laureles",10.3131370119627,10.151050975639
"527","04","Loma de los Bernal",1.39339752407153,1.33975240715268
"528","04","Lorena",2.88667106667242,2.81957303495537
"529","04","Los Ángeles",4.86785545232149,4.54877163106228
"530","04","Los Alcázares",1.39339752407153,1.33975240715268
"531","04","Los Balsos No.2",1.45145018915511,1.40479192938209
"532","04","Los Colores",19.5856068747574,18.9235461504812
"533","04","Los Conquistadores",35.1606214029843,33.6664875682226
"534","04","Los Naranjos",1.39339752407153,1.33975240715268
"535","04","Los Pinos",10.0969057492969,9.84580253388185
"536","04","Manila",16.2054356302659,15.5777731022033
"537","04","Manrique Central No. 1",2.8899799736925,2.82938001556714
"538","04","Manrique Oriental",6.08056695378634,5.73660716534699
"539","04","Miraflores",1.39339752407153,1.33975240715268
"540","04","Miranda",3.2940350877193,3.14385964912281
"541","04","Monteclaro",1.39339752407153,1.33975240715268
"542","04","Moravia",10.1818807179619,9.80703044103326
"543","04","Moscú No. 2",1.43852978453739,1.42458808618504
"544","04","Naranjal",26.3280333894666,24.9675436785059
"545","04","Olaya Herrera",1.45145018915511,1.40479192938209
"546","04","Oleoducto",1.45145018915511,1.40479192938209
"547","04","Palenque",1.6140350877193,1.54385964912281
"548","04","Parque Juan Pablo II",4.8499799736925,4.71738001556714
"549","04","Patio Bonito",5.2256903432647,5.13527240986257
"550","04","Pedregal",7.35487528568779,7.02867374807831
"551","04","Perpetuo Socorro",37.2131685303917,35.0040427099488
"552","04","Picacho",4.47447734285626,4.35565544764589
"553","04","Popular",3.09861658551665,3.05046757863823
"554","04","Prado",17.0251257164838,16.6569224495195
"555","04","Robledo",9.51194488469388,9.1795632508751
"556","04","Rosales",12.8415273469704,13.0051165489977
"557","04","San Benito",23.6505271033713,23.4889392299292
"558","04","San Bernardo",3.29339752407153,3.40450060859153
"559","04","San Diego",35.7620656638822,35.0319953611437
"560","04","San Germán",4.83334241973155,4.46650872136204
"561","04","San Isidro",6.58285728315698,6.29022680563315
"562","04","San Javier No.1",6.09562977563773,5.89367075238304
"563","04","San Javier No.2",1.45145018915511,1.40479192938209
"564","04","San Joaquín",1.45145018915511,1.40479192938209
"565","04","San Martín de Porres",4.74945808578109,4.43018676068145
"566","04","San Miguel",2.84484771322663,2.74454433653478
"567","04","San Pedro",7.53350762306256,7.27396825127028
"568","04","Santa Cruz",1.67810026385224,1.5197889182058
"569","04","Santa Fé",43.5416786811352,42.8968252935619
"570","04","Santa María de los Ángeles",7.61382467467996,7.33671490228182
"571","04","Santa Margarita",1.43852978453739,1.42458808618504
"572","04","Santo Domingo Savio No. 1",3.00743261179082,2.88361205627549
"573","04","Sevilla",9.62710807036931,8.9610925578396
"574","04","Simón Bolívar",1.43852978453739,1.42458808618504
"575","04","Suramericana",13.4588594229643,12.5754685527334
"576","04","Tejelo",1.43852978453739,1.42458808618504
"577","04","Tenche",3.12955045300735,2.9245808475879
"578","04","Terminal de Transporte",17.0653261874314,16.0291843088054
"579","04","Toscana",2.8899799736925,2.82938001556714
"580","04","Tricentenario",12.1956860479384,11.8247976001454
"581","04","Trinidad",22.1129354703567,21.2685060744212
"582","04","Universidad de Antioquia",2.87705956907478,2.84917617237009
"583","04","Universidad Nacional",18.4760758727914,17.9452375640193
"584","04","Versalles No. 1",1.48458149779736,1.50660792951542
"585","04","Villa Carlota",21.9960166327015,21.8241608099019
"586","04","Villa del Socorro",1.43852978453739,1.42458808618504
"587","04","Villa Flora",1.67810026385224,1.5197889182058
"588","04","Villa Guadalupe",1.4932735426009,1.47982062780269
"589","04","Villa Nueva",33.4361172285361,31.6817283213799
"590","04","Villatina",2.8899799736925,2.82938001556714
"591","05","",1.53015075376884,1.50753768844221
"592","05","Área de Expansión Pajarito",1.45145018915511,1.40479192938209
"593","05","Alejandría",2.944723731756,2.88461255718478
"594","05","Alejandro Echavarría",7.38363063735243,7.21305378507106
"595","05","Alfonso López",8.33491423755026,8.07386456240699
"596","05","Altamira",4.89575101762109,4.56709933392074
"597","05","Aures No. 2",1.45145018915511,1.40479192938209
"598","05","Barrio Caicedo",7.92863941714766,7.64493709235028
"599","05","Barrio Colón",48.4802342623809,47.9732333240078
"600","05","Barrio Colombia",12.6997489767729,12.1389147223738
"601","05","Belén",28.916478297418,28.0830058968099
"602","05","Bello Horizonte",1.39339752407153,1.33975240715268
"603","05","Berlin",5.39042001822474,4.95847915267264
"604","05","Bolivariana",6.1882697315953,5.98452350993611
"605","05","Bomboná No. 1",6.81125669357568,6.5441592287438
"606","05","Bosques de San Pablo",1.43852978453739,1.42458808618504
"607","05","Boston",29.2270063787321,27.8220700263048
"608","05","Boyacá",1.39339752407153,1.33975240715268
"609","05","Brasilia",1.67810026385224,1.5197889182058
"610","05","Buenos Aires",3.47445792824996,3.2090192239096
"611","05","Cabecera San Antonio de Prado",24.1509497165929,23.0081589099031
"612","05","Calasanz",2.78679504814305,2.67950481430536
"613","05","Calasanz Parte Alta",1.45145018915511,1.40479192938209
"614","05","Calle Nueva",19.0657693326834,18.2025320303565
"615","05","Campo Amor",45.478896317339,44.1879920263342
"616","05","Campo Valdés No. 1",5.03946563379885,4.8279599138768
"617","05","Campo Valdés No. 2",2.03592814371257,1.78443113772455
"618","05","Caribe",59.9290449404518,57.9150938396857
"619","05","Carlos E. Restrepo",53.0755347558991,50.6339855604236
"620","05","Castilla",39.7058056245306,37.9874216030694
"621","05","Castropol",8.52268377792371,8.15199871395925
"622","05","Cerro Nutibara",6.1111513959313,5.8369104654122
"623","05","Corazón de Jesús",26.9411573664046,26.1694233373493
"624","05","Cristo Rey",14.0253957084486,13.8062020595504
"625","05","Cuarta Brigada",12.4962831569537,12.4463892798556
"626","05","Cucaracho",9.19894767320262,8.79662444823816
"627","05","El Castillo",1.67810026385224,1.5197889182058
"628","05","El Chagualo",20.3407043961309,19.569005708373
"629","05","El Danubio",1.45145018915511,1.40479192938209
"630","05","El Diamante",4.7530135015662,4.96684832066033
"631","05","El Estadio",4.93197777021217,4.81259405865442
"632","05","El Nogal-Los Almendros",1.43852978453739,1.42458808618504
"633","05","El Pesebre",1.43852978453739,1.42458808618504
"634","05","El Pinal",2.84484771322663,2.74454433653478
"635","05","El Poblado",12.9823288508942,12.6326446232153
"636","05","El Progreso",23.4068166198592,22.3962653934967
"637","05","El Rincón",6.03580236925239,5.87423113684517
"638","05","El Salvador",3.05256487225669,2.96844773530785
"639","05","El Tesoro",2.83192730860892,2.76434049333773
"640","05","El Velódromo",4.41682182044127,4.32711072339758
"641","05","Enciso",1.6875,1.53977272727273
"642","05","Estación Villa",11.7209064761059,11.7024780002987
"643","05","Fátima",9.8939485884522,9.59387624671163
"644","05","Facultad de Minas U. Nacional",10.3966596757718,10.1523660773177
"645","05","Florida Nueva",4.28337749776402,4.16913242271982
"646","05","Francisco Antonio Zea",1.53015075376884,1.50753768844221
"647","05","Girardot",3.05256487225669,2.96844773530785
"648","05","Guayabal",26.1771722045465,25.348778903639
"649","05","Guayaquil",35.401377809235,35.3204716822271
"650","05","Héctor Abad Gómez",4.86358973657576,4.73948616771982
"651","05","Jesús Nazareno",19.0686545398381,18.3872437591274
"652","05","Kennedy",12.2170911875107,11.7759721772133
"653","05","La Aguacatala",16.773182189724,16.4688755227041
"654","05","La Alpujarra",7.8838434637128,7.69624513058618
"655","05","La América",9.68544767362429,9.26606107460856
"656","05","La Candelaria",58.6420409970812,57.4909471485675
"657","05","La Castellana",7.61712444133147,7.35739663495067
"658","05","La Colina",1.43852978453739,1.42458808618504
"659","05","La Floresta",1.43852978453739,1.42458808618504
"660","05","La Florida",4.79966924409279,4.67545160444884
"661","05","La Gloria",8.36307245682505,7.85128782369109
"662","05","La Mansión",2.98160094292395,2.9123296178243
"663","05","La Milagrosa",1.45145018915511,1.40479192938209
"664","05","La Mota",1.78034682080925,1.58959537572254
"665","05","La Palma",3.12955045300735,2.9245808475879
"666","05","La Salle",2.83192730860892,2.76434049333773
"667","05","López de Mesa",6.36319833394343,6.27713151515538
"668","05","Las Acacias",13.9904804061234,14.1005205722524
"669","05","Las Brisas",6.59390716558146,6.23079147439265
"670","05","Las Granjas",14.3674332944248,14.3862055399717
"671","05","Las Lomas No.1",1.43852978453739,1.42458808618504
"672","05","Las Lomas No.2",1.43852978453739,1.42458808618504
"673","05","Las Mercedes",2.83192730860892,2.76434049333773
"674","05","Las Palmas",5.67677502183555,5.5088848298725
"675","05","Laureles",13.6295752716447,13.0599979069378
"676","05","Loreto",5.94947680979265,5.70590166202659
"677","05","Los Ángeles",12.3574767762215,12.4091593471008
"678","05","Los Alcázares",2.98160094292395,2.9123296178243
"679","05","Los Balsos No.2",3.41145018915511,3.29279192938209
"680","05","Los Colores",18.8425803085929,18.4173512488687
"681","05","Los Conquistadores",43.116440672135,41.209334255172
"682","05","Los Naranjos",1.45145018915511,1.40479192938209
