"","SEMANA","COMUNA","A�O_2017_PRED","A�O_2018_PRED"
"590","25","Corregimiento de San Cristóbal",8.90278923401203,8.75039686931845
"591","25","Corregimiento de Santa Elena",6.02927584991155,5.56370497213833
"592","25","Doce de Octubre",21.8937946630484,20.7048795786977
"593","25","El Poblado",55.0707890318611,52.0380603383545
"594","25","Guayabal",44.2178049511201,42.784035102085
"595","25","In",1.63111135636243,1.58248331927295
"596","25","La América",22.5014567482891,22.2798442589615
"597","25","La Candelaria",137.765864527629,136.937878787879
"598","25","Laureles Estadio",72.5811995037393,66.7830303030303
"599","25","Manrique",26.480095899107,25.5936108120273
"600","25","Popular",9.7704925755349,8.99294431787371
"601","25","Robledo",55.4898754546927,51.3652266403111
"602","25","San Javier",16.524690639732,16.3758198946017
"603","25","Santa Cruz",11.45066841104,11.317333093886
"604","25","Villa Hermosa",17.0564577716236,16.3343858724651
"605","26","",3.53959047178644,3.67457571454371
"606","26","Aranjuez",54.2151820525108,52.9036666870571
"607","26","AU",0.5,0.584745762711864
"608","26","Belén",50.6142401955108,50.1020499108734
"609","26","Buenos Aires",29.7103889951156,28.661090039162
"610","26","Castilla",70.8106421182813,65.9607070707071
"611","26","Corregimiento de Altavista",4.06192770186775,3.3864215039867
"612","26","Corregimiento de San Antonio de Prado",4.32234929500335,3.89597929677375
"613","26","Corregimiento de San Cristóbal",10.644472255837,10.3720371828641
"614","26","Corregimiento de Santa Elena",2.89228221707326,2.69950117308044
"615","26","Doce de Octubre",21.9574638883065,20.8244055244475
"616","26","El Poblado",61.9824409284586,57.2681268126813
"617","26","Guayabal",56.9094343582799,53.4344704470447
"618","26","In",1,1.16949152542373
"619","26","La América",22.8615205905206,20.8417373814988
"620","26","La Candelaria",142.393689864132,144.262626262626
"621","26","Laureles Estadio",85.5600406787623,78.2727272727273
"622","26","Manrique",27.2214520014001,25.7161009260582
"623","26","Popular",14.0406839892134,13.7971272767327
"624","26","Robledo",54.4046851680004,53.3795379537954
"625","26","San Javier",14.5035126047602,13.5437633188525
"626","26","Santa Cruz",11.9407155941491,11.930052389465
"627","26","Villa Hermosa",21.7746192171551,20.885283220021
"628","27","",5.03580455201343,4.94511492957111
"629","27","Aranjuez",52.5892189724974,50.8405220522052
"630","27","Belén",58.2497188714775,54.4750935093509
"631","27","Buenos Aires",25.6764965711817,25.4032420090785
"632","27","Castilla",68.8568960279487,62.1931313131313
"633","27","Corregimiento de Altavista",4.95798657886801,4.43227209109562
"634","27","Corregimiento de San Antonio de Prado",7.07307500468446,7.02643694815299
"635","27","Corregimiento de San Cristóbal",9.96567749521777,8.6439971402611
"636","27","Corregimiento de Santa Elena",5.98416050517902,5.75508509704267
"637","27","Doce de Octubre",22.5851267756892,21.5821258836467
"638","27","El Poblado",60.4630133591629,55.5194949494949
"639","27","Guayabal",65.45163706421,61.6950695069507
"640","27","La América",32.3555576608438,30.5177147714771
"641","27","La Candelaria",147.333333333333,147.69696969697
"642","27","Laureles Estadio",85.0175923860545,77.0340404040404
"643","27","Manrique",23.2661709780554,22.7904451968289
"644","27","Popular",11.919231380695,11.9632548926817
"645","27","Robledo",53.0249469630415,51.1288632392651
"646","27","San Javier",18.4723897334077,17.8616056566531
"647","27","Santa Cruz",11.7461507385466,11.7328831077605
"648","27","Villa Hermosa",19.5431856029556,18.8509420280229
"649","28","",3.82061449345452,3.67766817778946
"650","28","Aranjuez",56.8446602832196,52.2705270527053
"651","28","Belén",56.0860037425872,49.6734006734007
"652","28","Buenos Aires",34.494949599729,34.0314935064935
"653","28","Castilla",79.8609679239825,71.6223272327233
"654","28","Corregimiento de Altavista",5.30553675601025,5.60204042071549
"655","28","Corregimiento de San Antonio de Prado",5.00007259717741,4.3402421759658
"656","28","Corregimiento de San Cristóbal",13.5049694360593,12.8302770653356
"657","28","Corregimiento de Santa Elena",4.76151732191122,4.95468308867599
"658","28","Doce de Octubre",22.413359483816,22.0309734664116
"659","28","El Poblado",63.1456349086568,59.8613560482262
"660","28","Guayabal",60.496694820424,55.8819717213783
"661","28","In",0.570135746606335,0.497737556561086
"662","28","La América",23.5207467764471,23.3240903086047
"663","28","La Candelaria",138.19003574803,132.610101010101
"664","28","Laureles Estadio",79.1158315241302,71.1331313131313
"665","28","Manrique",24.9358791783003,24.2689296610036
"666","28","Popular",12.5730478251197,12.1277734953444
"667","28","Robledo",54.5378560163878,51.3743634363436
"668","28","San Javier",14.5003722560224,13.9204035625907
"669","28","Santa Cruz",11.6907345693809,11.4613100801554
"670","28","Villa Hermosa",24.0303040479451,23.8866891350016
"671","29","",2.95467667184717,2.37847028534649
"672","29","Aranjuez",53.2849065226014,50.8635063369272
"673","29","Belén",53.6138856879864,50.4230303030303
"674","29","Buenos Aires",37.5774345798437,36.3799293207448
"675","29","Castilla",68.5502095337548,62.7229292929293
"676","29","Corregimiento de Altavista",3.5234068855704,3.37237901679577
"677","29","Corregimiento de San Antonio de Prado",6.94033531929142,7.13476471881592
"678","29","Corregimiento de San Cristóbal",11.2460596799772,10.1616977400572
"679","29","Corregimiento de Santa Elena",3.69610841383971,3.15155238834202
"680","29","Doce de Octubre",24.1380434179864,22.3221458415602
"681","29","El Poblado",62.6151048130317,58.7793759375938
"682","29","Guayabal",62.8169112928153,60.7486868686869
"683","29","In",2.36679312822193,2.38658392069449
"684","29","La América",33.3034766242095,32.0901864226681
"685","29","La Candelaria",154.146881435716,148.89898989899
"686","29","Laureles Estadio",81.1155664565763,74.1423307844803
"687","29","Manrique",24.6858327363338,23.8868218712607
"688","29","Popular",17.648549165223,16.7051412418281
"689","29","Robledo",55.9757911849852,55.9247047397047
"690","29","San Javier",18.6743436204724,18.5064743719615
"691","29","Santa Cruz",12.0608254659933,11.0998203659479
"692","29","Villa Hermosa",20.8425821766972,20.0721680650015
"693","30","",2.67630909647543,2.29265281079837
"694","30","Aranjuez",45.3291044655737,42.9733757745522
"695","30","Belén",65.6791194876361,59.0744444444444
"696","30","Buenos Aires",32.8411754778501,31.9385167216128
"697","30","Castilla",76.5650256851277,69.4269146914692
"698","30","Corregimiento de Altavista",5.15872300954606,4.75303075520472
"699","30","Corregimiento de San Antonio de Prado",7.79194823384136,8.40938375121713
"700","30","Corregimiento de San Cristóbal",7.17438860337662,6.8120694415881
"701","30","Corregimiento de Santa Elena",4.5651998820137,3.84803051203533
"702","30","Doce de Octubre",21.9272676503556,21.3537322304729
"703","30","El Poblado",72.6836545526921,67.2804280428043
"704","30","Guayabal",66.1718820448894,60.5121212121212
"705","30","In",0.5,0.584745762711864
"706","30","La América",31.1321876909817,30.4929764624814
"707","30","La Candelaria",149.671515151515,145.347373737374
"708","30","Laureles Estadio",94.8529756821836,85.1492929292929
